139112,148589
149652,55500
7864,125348
128233,195192
68880,39241
10278,191311
159610,142227
8700,195310
118812,135998
181693,138072
104006,51647
124278,82463
92451,71725
87048,54264
52761,28635
187940,171456
112899,110882
23453,63484
111463,184779
195140,46571
99208,9228
81120,66150
125291,68257
38056,138973
179819,74656
186240,127771
71680,104063
51160,96990
148895,24928
118020,191455
36806,19826
122515,15330
130266,129989
93756,116622
180830,95487
185629,77351
30742,154512
68705,121702
100918,60459
173390,19841
189904,44115
81065,148508
114592,64932
126337,142335
149387,103140
39945,78532
98595,28501
138044,24279
111111,198752
135755,49967
39260,47956
67955,80510
107318,178097
66928,167449
184158,9425
161770,97058
98146,109696
86977,32532
77464,170621
59217,63737
127057,195841
154338,94644
183221,183771
197086,128650
106484,147767
25093,17429
47491,109972
129363,33062
54011,166381
136290,92573
126886,37253
59020,136111
48679,102966
86440,45166
14338,56008
74005,72520
39190,142102
115018,79879
90606,81872
9932,90747
13052,11767
9619,162271
183073,80588
85618,197784
7410,180593
159613,19139
147883,108018
133695,144054
171800,8253
127444,30654
110788,149611
157938,99150
172632,103513
83335,124367
7948,196294
183287,66849
149349,35488
154218,158990
146085,125211
189252,134744
38196,5684
195213,166515
90166,140654
146174,123097
96784,8940
113241,180248
107279,161256
29439,65131
47026,106793
153467,197342
81355,69943
77935,69281
199078,116356
62674,2485
33617,154098
176807,74530
29890,111148
60492,13035
161227,163724
123908,11654
109658,89165
56997,40162
146636,28388
190526,22128
97662,187743
163034,50969
14441,16868
167596,72141
123011,39552
91819,91117
62345,25636
138807,135292
97241,103908
64634,121850
4313,150838
178869,179669
25893,11075
140196,199378
112793,123831
83897,153485
157604,124940
41187,52828
5514,156489
115232,85578
12192,198865
17468,34495
73480,75384
99281,12241
162115,48761
155982,124988
47111,155552
31028,130174
88906,104242
169618,191081
67113,94236
62173,98459
102205,48867
123966,4093
47519,73661
70261,54213
135645,87510
161090,73505
168021,147793
71204,164617
119583,119829
173126,112641
102988,180538
9554,159668
110081,130392
94115,4956
142821,133248
147828,137222
60680,173698
160877,26583
130921,118535
26226,24919
32077,143605
66801,160563
67701,58096
103902,174641
135358,60582
55867,87984
148840,16087
11751,106780
22899,33653
159432,199584
195199,40984
186089,76932
19675,41547
66215,172884
37458,119962
134922,101638
86435,172569
70874,74966
146855,79316
88297,187210
198052,147020
61786,132298
87037,48655
42074,125802
62025,170233
149022,14732
105563,93966
132843,168002
37038,6190
183689,92479
116341,35067
144894,80032
162671,34562
81206,173409
174563,12425
66521,73110
169758,191388
45253,34468
121543,94283
174387,177529
127718,147952
106685,101807
87618,147917
83134,2813
99897,19699
23020,87409
37530,84268
33379,906
99743,79619
34525,21191
78077,130416
64474,103007
22349,132041
52704,1872
71006,195832
69068,83073
87752,42569
73325,186552
107659,100005
67509,75376
139393,21103
41668,172866
190026,44525
183835,66364
134487,189863
145461,5597
7536,71615
54911,169206
42634,73307
73909,168654
147364,159701
68541,18650
12306,97716
147458,188467
104551,75566
137770,102671
164030,63747
28709,53614
37189,180416
71923,95900
32252,63212
48972,68978
62397,175291
5208,30881
45563,47332
169682,142401
71891,145377
190791,152685
169849,87458
94181,66997
7309,148786
195672,161626
18360,129268
47922,144455
1393,112248
61904,137856
151427,7509
89607,67970
190749,64861
35822,170271
53023,42880
55309,108142
172487,57104
12440,170666
164964,89195
138028,73365
17716,170529
196538,13950
80440,132860
159223,148593
5255,22848
86756,64809
133354,198955
66597,180631
60396,9600
142782,94848
115246,77798
44927,133182
11872,61719
152653,139169
115907,149983
182699,47030
131568,144497
181830,80541
33518,63779
199306,186559
65453,117013
93078,42424
151341,31355
99726,63797
43198,9108
152646,30424
83351,62297
20875,74852
12656,193813
22964,86821
9829,77919
9573,40511
21791,68476
87188,5599
170544,17639
82541,74904
182221,159489
182445,160329
64892,7211
138794,176008
149907,193068
83317,34547
177644,26130
166490,117746
147109,111981
106732,32330
45882,73690
128242,197222
111176,136426
48094,176705
20730,60570
62692,20144
171930,71087
114285,137640
54498,10172
189591,57231
76340,29165
159034,2378
84119,155065
34242,32157
22943,128609
41296,4062
72565,171028
131852,7044
161117,51034
37316,10352
25656,12397
184080,67252
181494,101025
115908,196412
138351,164922
117128,54843
46713,121154
70305,157036
831,193745
82826,157166
37084,56494
30803,151356
130068,13247
124121,188258
135339,21342
38825,13484
47172,92112
3065,31449
162095,95596
25496,53831
70938,16456
162544,134985
78831,31667
104917,88578
118363,81776
92102,112763
134081,23426
152089,115917
118392,108374
160218,163472
179294,67264
168710,173055
108137,100124
56788,182205
193675,121512
133523,67726
121293,110642
170412,84386
88454,37090
186987,91297
17775,12873
195557,59839
97977,186086
60993,45417
128541,12094
65814,23542
101903,121884
165341,27333
2151,164574
72958,177323
177210,39878
74853,29768
179667,102706
92109,194976
134734,78820
1044,132307
11054,105964
195469,146710
101936,101916
169214,141222
91127,18331
184968,8474
11018,165053
65073,47814
56589,12184
172877,192936
82548,181127
68232,153519
39354,9038
62850,179212
151402,172037
8170,156263
142777,121362
9592,26336
165137,190897
163545,20383
13939,42131
116308,152698
188033,106435
102865,73521
87400,169971
134302,2140
62998,189470
95841,53199
115188,151703
143919,150220
145416,70082
52492,152593
124124,166688
158583,185060
137292,170289
153572,127457
40817,134067
35460,109853
148576,3431
24955,102651
153119,85075
2090,175631
121845,177266
32859,76465
4789,147552
4932,36503
125434,83195
150451,187588
99350,53602
45337,168196
29155,154993
59676,10436
128152,48701
55131,133363
79598,126416
10083,12871
100204,119071
92224,54398
90967,109322
87239,99367
41482,196996
117373,50912
147482,41728
120436,36222
192034,186122
88294,65893
68160,105181
151556,69905
58217,187924
110719,174463
147911,195032
131696,136893
110133,53684
106508,86027
129705,162793
193053,132374
157286,18435
111826,76787
182839,66612
53537,42878
137159,42339
183273,70552
47218,29553
23437,62560
106878,82788
78051,2085
76159,993
178648,129166
179514,16570
37364,23918
69391,66855
180116,35372
155969,126304
112075,10180
4785,174614
16677,169004
179021,187896
179091,53304
99918,93028
69924,85618
134583,161689
175083,185825
118573,183292
167055,157822
123139,193115
111823,79679
62561,28874
114446,41895
171820,168631
165249,85836
83957,69097
52310,76236
141079,61572
98053,144834
66846,199818
63350,38127
59129,77937
171918,116421
158868,114171
108387,48593
3363,117263
87380,42236
17708,104752
64859,137591
139698,138269
136191,94163
30975,72692
174860,57106
161500,97018
51902,39973
12924,175354
117381,99192
180973,95931
163783,134077
2860,40286
16775,122123
13562,59668
105908,10666
15321,27992
39280,139406
49173,190507
88468,134441
26826,75842
33190,150075
70316,42274
112441,32805
16438,170429
19742,50621
9524,108903
99735,2538
49158,179107
107093,111141
125621,94525
11858,165933
20320,191287
16335,128294
25469,134258
89130,42854
563,18268
8030,84802
44806,74276
124366,62032
35791,61117
24088,91216
114955,177726
46337,74625
96101,161358
66371,120309
39524,171166
109184,132087
160651,120344
124219,147883
173385,149233
152809,191151
47245,156965
56866,22852
190266,180790
192996,158097
169375,105865
40501,71069
98583,130145
125763,141957
110674,141254
179736,46865
36517,100747
65174,32483
29120,171669
14645,42619
13764,49710
170230,3165
133229,22760
124675,69629
111307,194291
137401,38916
67152,171444
13877,188317
161963,72023
139671,87378
84831,102014
197511,183266
183575,28395
32003,686
107120,65645
130453,63850
46451,199771
18552,136024
87150,159157
70492,169053
59828,59365
83480,18145
154529,133823
84178,132029
14694,103341
46580,43945
113285,164414
44382,4408
139199,113043
117303,100017
107007,77862
86714,2343
25052,10093
119400,29008
27919,186891
109724,142041
15428,118209
146777,14437
160039,32574
126517,89778
69152,2248
189879,122702
192112,146420
192310,151904
132645,186472
107,34077
48926,19254
130496,188260
180610,57404
26511,181301
35243,144450
154835,7128
48100,121758
101177,88983
143286,47367
75683,39383
53259,102056
86310,110301
60592,194172
63228,106653
60906,83819
113793,8708
58158,160239
180046,164454
10597,192796
182681,76500
163244,67397
92119,139453
90251,199807
113196,133398
124994,117854
156420,38733
188879,79002
140878,169712
41893,82932
191110,196400
41252,158206
53560,104152
25828,11251
90775,164462
60850,167495
158016,143533
70883,189104
164643,144807
153626,30647
188355,121458
44435,52824
69983,166290
191112,150515
56707,101540
46138,68814
174712,180450
123660,125568
52527,108728
83412,154803
8095,9189
57792,129761
197258,6097
148660,5538
151187,125632
157571,53839
115738,77857
21121,153720
55826,189417
37384,145842
97382,145921
117814,107344
81491,193548
61229,67743
29719,41678
2273,72650
89784,18950
132744,16461
25475,2634
22149,154355
168028,48669
142808,192908
138791,32729
22484,82336
65297,112971
3830,178786
129767,161409
184775,50105
83358,131846
62251,140950
55485,176866
9159,161513
11257,132325
61647,55219
85356,112963
172338,120780
93832,61072
46081,160532
96380,58172
110263,193176
160215,126347
45558,147637
60862,39261
25207,187705
92234,100572
167710,44342
190425,110213
71062,117003
187561,75815
26672,152412
138345,45640
121297,16312
5455,158029
133892,125176
178163,127744
171591,121806
176508,161868
114537,387
132002,68955
37350,116122
150752,75976
177438,74982
169568,76809
45817,189501
121466,114875
76376,66717
198684,107461
113011,99448
63373,73529
3007,193164
193958,30687
14769,2213
191068,96099
101325,143729
101654,174792
13832,44446
108845,86834
132809,61717
134247,40395
189897,79546
109268,182804
116572,2558
56532,119086
162853,107774
165901,74438
5211,109537
165494,119724
87795,60302
182040,176787
60197,79162
85369,108075
144803,58562
19225,30130
51796,164470
107560,73263
179874,134634
139647,161372
53756,11938
15703,96096
11105,148052
23607,187169
98073,89152
141090,142903
15711,111185
137608,272
40295,128466
169127,97194
3695,55141
53110,28461
4996,162529
120096,169600
18091,181680
1535,71072
98478,32472
58678,83472
185037,104005
178438,58167
91475,120268
186997,156283
127115,103845
164896,126661
149339,187529
89447,113996
147722,151708
11410,88315
120705,192316
154922,50761
175647,21384
147867,116719
64642,84296
171934,97733
135440,73564
15151,38043
15436,126706
132685,137323
50315,139997
176682,89684
100149,23858
35076,140776
32351,186426
60263,178617
73416,5578
116458,28467
152229,126029
14568,187356
105836,47833
92493,4468
172982,80063
58120,45914
17976,11210
88214,38546
82768,106592
163019,3394
18464,25500
71208,116035
139517,85403
38151,182718
73176,58450
27677,32061
180723,123615
116307,141495
79496,40894
152300,154122
44621,41778
24893,48646
54951,15264
78758,44752
13415,49952
22405,5072
99640,98593
56250,119478
92584,50347
136513,37481
172436,126046
69610,14802
54517,74243
184889,26344
127517,84806
40667,199344
146639,154160
96949,194304
4765,168836
12691,165587
188652,124569
4412,91401
193234,27721
145405,75241
2308,38669
152168,54411
50646,24818
23677,113962
160199,54661
20804,26499
2487,185908
185523,26227
101406,152559
48858,177783
131543,168276
112519,143001
70284,181699
9155,184327
104970,59292
119937,43000
174242,114248
23821,175922
183362,118859
164439,111692
143994,98650
170508,14224
9596,156058
33064,178945
79908,8272
122231,72487
134763,182741
71820,94596
174162,96852
11983,118011
141830,78462
136537,137339
32329,173348
196215,32166
85204,180662
114875,69659
84016,79872
114250,166725
107207,2021
66488,133264
103333,90381
77030,174324
36141,63540
93785,10945
119045,144797
86345,172055
195602,43941
159375,61895
53298,48862
138866,46982
44061,61315
59002,55316
162841,100767
176451,169496
4915,62080
77420,61372
128493,190444
51228,113825
113833,84101
127510,91623
9033,52684
154300,42922
123476,197292
124457,143059
25748,32695
198548,181674
125340,143223
149768,46501
176471,193495
157896,1087
103445,2228
90955,124276
162922,16017
59508,128102
4520,13488
27315,83145
37045,129350
38833,94670
116038,144814
188497,51299
28563,115908
157855,2245
62333,6678
178774,135932
122436,68421
177831,1152
155132,74479
73007,13259
45510,178425
152791,50853
87511,134417
142137,121418
48398,71495
104458,61352
146221,142138
153692,6419
35439,122513
155557,127256
106169,91120
185998,22773
10089,13118
149547,60851
177444,84519
81988,62540
10537,85303
187180,152525
84757,72886
70918,24058
11488,41394
29065,59912
52622,122141
173517,87531
16270,139048
64284,197466
76546,24472
119544,133275
97923,133509
46925,159191
11102,22167
100425,122567
195489,76506
72523,53867
24915,198157
62176,185028
140275,183430
63277,60066
173560,51041
47077,107820
11663,148594
179658,1389
79907,122808
167328,44361
115293,123243
172119,22141
181177,37183
12661,192128
23300,191007
155613,88074
191912,97465
8627,70683
7262,170645
15515,112558
81758,196871
179928,18961
119478,69115
117444,38853
95170,150303
61818,31642
63843,171104
61574,123148
34460,158339
26631,92524
168636,142217
127684,38591
85008,120674
2135,90509
156280,69060
8370,13741
30673,168447
165976,53968
49540,35826
14969,100518
35975,178871
84916,175512
90614,123681
109697,9582
33063,56422
199785,61953
10133,14199
193896,54179
59760,75941
193298,2675
169738,85335
105719,138832
45082,23480
23287,51201
132615,38025
10464,169916
7701,105752
126321,152107
163399,13096
101262,9367
94464,185095
144577,32397
108993,111358
21614,177888
70286,74142
37349,40916
19170,27344
137014,58861
16458,195664
36140,7815
175994,31685
183929,126989
172279,106371
115654,29347
139784,132027
167772,132097
34606,4464
33654,3836
95137,27739
78104,199847
142423,47590
5105,27613
24376,167669
36985,139325
127834,132853
10127,84700
99320,6571
52724,36271
135042,73526
91596,93058
41563,6801
125356,165889
80753,177586
11789,91785
133996,119529
155092,44272
26014,33241
96750,51248
141387,45160
146667,185409
182516,40406
140613,47860
90312,81037
163067,149380
29088,29948
102096,59055
60083,194049
24821,177083
102775,116144
47483,131961
171239,14516
115889,94394
111887,191197
186156,159249
33652,184773
169600,36430
134257,59202
97025,10522
71307,47996
180873,13083
23140,159345
171583,152316
105989,157954
63115,152436
97274,176874
22252,35132
167320,190254
74884,45131
44736,196806
130627,57934
109674,197577
7637,199328
1797,37694
98223,116742
138040,161755
55915,130375
148745,36205
75875,185893
185606,175280
37734,166286
172090,85592
10366,146399
185986,38319
115999,101370
117245,194534
12364,6881
33769,16714
56474,166263
113862,129148
46505,111501
78948,84143
39317,58515
30528,124567
45043,94959
125826,141962
133248,58602
134894,133274
56935,123384
178613,96171
68767,53019
167861,160920
52423,51711
196049,185651
21418,10448
3181,76298
58856,92518
185476,176052
161694,168613
11278,161307
178542,61695
148619,181044
152696,9193
192050,54509
45447,72465
166592,166817
78706,56643
80012,68572
46192,34618
132482,87173
76476,119797
130871,74670
101604,40834
108454,36122
159457,178498
170925,137587
65633,52599
154480,157334
151294,142025
196486,59249
37704,156456
161016,27067
171880,121335
198601,14193
109957,181429
198290,15616
197625,124397
107713,61872
24600,109160
131661,112294
50506,143523
51789,163023
156955,40498
160622,27009
2382,23420
88943,88979
180689,9222
159757,41275
193429,65765
24611,152461
92543,3316
14353,116723
78232,193251
161277,171603
145842,49681
102911,23748
142183,126869
61876,148512
81178,78601
64124,180065
168681,166693
61456,134796
29210,141212
63447,196618
57541,142132
198666,174202
130506,486
167223,137465
77834,97352
164685,29425
127495,174889
40940,149062
69967,147908
74144,60640
117886,42379
125049,67092
23591,104801
196742,89013
117248,9027
169034,166674
196766,87850
143868,184850
119281,19210
64301,69676
167709,111522
131981,99603
144045,34330
127152,70756
65384,33070
24176,88735
36650,139977
103094,64481
53242,87902
128194,139245
146162,190247
103207,17545
139060,25278
173654,133198
137044,100975
35619,76703
34027,172308
41259,93150
175541,177098
137350,191426
107086,1171
4629,79106
100662,149536
35826,188382
29511,178133
53198,108648
171697,147501
189876,155541
2911,52642
158941,65823
106245,191403
81010,170246
47457,99004
175677,73088
174100,2459
97207,830
67335,151604
138644,171915
101623,176141
174944,87414
195573,59727
11768,150593
38009,43490
119776,95949
182595,78447
139464,156438
108867,54772
191092,115365
17018,77336
6914,149338
134142,115871
136064,33256
465,9254
173362,115476
169592,116032
132788,41119
195487,88585
14814,47640
89161,122617
128111,182493
98271,12477
106948,163918
25689,9050
60932,15160
5760,8196
95707,166121
166247,43047
107392,129481
194407,137798
184703,83015
167068,164631
52768,84990
2975,37543
14617,106385
68471,165230
16998,17676
155912,82606
170268,140392
50033,30719
75788,147752
27161,57660
170396,169350
2843,80704
113264,180840
3917,87060
160513,185123
152651,195964
130967,5690
104274,13124
112837,20195
42285,107891
47674,163876
168181,162978
93038,158639
7254,98598
128920,16587
93629,97732
33859,195994
84315,8937
50310,156761
18208,78488
175561,68762
87186,62312
82925,170973
87684,128011
150458,38538
60625,186821
155870,113842
198607,152039
16577,176947
189617,94263
89844,83877
157151,95381
17067,135887
13819,137214
172587,93728
81771,716
138776,15572
35526,126512
17363,63923
131677,179278
193902,175778
199629,165438
166467,3326
42991,39695
62841,3041
126770,176844
194601,24727
119116,36612
113731,94512
84611,123852
59696,76232
163936,63193
112690,188291
153897,15857
169443,115407
172819,60423
70774,121951
132627,169160
53807,178069
3631,190112
176845,160219
199091,81781
188641,49157
56056,17113
124333,81417
56643,74597
34918,165920
12495,95166
84047,91128
145996,105672
113581,17213
62640,189362
16180,72309
100893,89011
75543,85246
97861,137991
97213,132847
18047,56187
44695,172903
79736,96713
191586,18291
137635,70896
176866,185141
86155,17907
89729,103984
88482,180754
20358,93957
119877,70298
158235,141266
77536,161442
143355,167048
136178,168952
15198,135807
163236,146109
43370,108105
93736,101359
70864,29153
88256,150262
122248,14444
155058,61437
161129,143094
49135,98064
50663,50433
192960,25633
119628,192491
188564,78076
178763,103924
139042,74671
44471,65343
182710,15409
110560,149238
31411,40083
174270,12135
30396,11088
21190,124809
54059,45152
62331,186612
53183,110561
36089,26637
108968,158944
146875,71074
14226,134183
168107,72199
154759,194338
188442,146419
80671,71440
31199,12944
81823,34304
60715,66074
161996,26094
30332,176721
20533,135689
67084,28788
129949,78901
112872,97220
158055,86298
61339,27957
147205,162398
129858,44977
41825,62011
105409,111507
95276,124771
75798,172531
118430,63287
54598,144119
38065,100634
174080,142574
131775,52417
153027,96395
184343,183379
17634,129988
146698,335
14996,121135
149615,122818
10985,107350
135335,34998
58150,46443
162523,188599
73355,142127
101238,74148
175824,56669
99085,62354
44500,29069
1544,137111
185281,79702
86712,49613
55134,70790
107886,22757
39010,152359
193726,95371
97427,35650
60413,165623
165800,152386
74392,70679
121533,65640
102312,109735
65546,144055
137042,175531
83433,57774
116596,19847
43122,184419
52731,192443
179666,178527
95893,167196
151052,68656
82450,73192
89141,93829
125178,61847
78688,25332
36197,161518
137983,149137
66908,51944
150423,175538
133088,147647
61302,88786
110861,194707
45948,153184
8502,17660
9771,158781
90878,85575
130933,71444
93805,23035
189900,118006
36634,177171
138182,177198
89947,2129
105663,31645
73915,128981
45242,47444
167812,36903
122666,57112
18922,152152
100745,74889
199120,184486
54954,35786
191024,32131
20621,26921
81035,197031
26650,141483
116082,154906
114940,185643
38548,111460
866,96559
26139,189297
112687,181239
59856,18023
104313,53400
104444,31692
21112,97521
169234,114897
59927,70884
180399,41473
42322,28085
85631,45696
126990,85331
138898,61134
185551,118897
124996,26452
121174,40705
129124,133237
13344,194140
119449,114530
31833,103509
7698,172478
137812,164099
312,89849
178821,176399
24705,70416
121246,113477
12113,115742
115405,44465
12489,161028
91095,192964
21374,48219
180650,18278
59304,17058
191194,177144
132222,180863
86993,71611
13817,3914
32177,196729
185000,19932
88065,70419
62105,125518
120124,193278
9635,50899
39263,35719
199453,98266
36982,151574
103781,86797
195981,2451
147551,85729
65986,168031
68148,194916
44499,173314
173074,178998
98376,54683
158663,15126
138490,186994
166192,81892
55272,95137
172386,155192
44029,2606
45202,50866
38660,112018
12450,21192
113811,135336
183963,38054
127794,80306
170278,35121
67823,150236
6703,128352
39817,37566
91287,26807
72115,147939
195897,129324
34304,48125
176439,80840
49200,49700
171674,138374
43822,67250
11925,20764
16977,168328
156456,46439
37074,189778
151853,184293
118174,30649
78546,139279
32149,94251
168982,12552
79358,113755
193763,14725
112796,69803
141320,79652
82510,48032
14594,115230
136749,123326
114866,126807
35056,41078
31704,171459
106997,121225
95699,178978
63441,115241
30329,178009
176542,185692
86382,28083
115917,41878
157995,122173
126078,147633
53087,162949
72881,11706
167016,127859
129248,2693
16598,178688
35573,105828
85467,127314
53701,194739
84192,28421
82152,142312
156004,123471
148341,46692
26935,167026
14022,4736
119208,53483
148930,115409
178626,71406
15270,70700
178415,115841
146337,108020
151368,82223
66562,181286
171709,116873
97706,43455
65385,4720
92518,14147
120674,32336
81241,140646
27243,96794
83416,47006
43245,63135
56964,37162
10470,139883
83241,179771
45296,105318
14819,163875
121213,156748
100413,154300
154895,185995
64950,38042
133515,98045
143741,98572
21572,22939
110312,4215
187127,29003
36913,165774
51541,113931
155525,36210
128369,138964
60127,186021
104831,33043
139047,80159
195827,35535
84108,90867
168795,132536
100636,6981
148604,54822
63117,92061
194372,1051
59796,195667
66632,48422
32848,116301
154879,183275
97178,130570
30226,183446
165472,88949
79572,161824
24340,114131
115668,60075
61719,132268
125755,167404
21767,49006
54132,153668
16995,99983
169134,48649
105131,140231
102804,127997
94869,39187
144877,76744
183704,140689
42410,97978
125243,39626
143855,10827
66646,158062
66593,197543
178820,86651
27889,168746
86437,199511
145605,23379
88196,23143
159957,112578
137370,41433
95280,127846
127807,62829
116926,157795
88349,150101
168781,27750
196722,49463
89294,94457
77384,396
163767,170687
140849,60702
179641,174452
67656,138752
165291,134945
81746,91604
182023,148596
145922,21121
160019,136660
138197,82115
26115,20000
163725,112351
126205,8924
112188,1867
136701,129572
32864,167121
49486,38291
112475,107375
112026,3453
175565,142118
129299,126130
10261,167136
28533,29493
8992,165169
95805,22117
30384,185224
149955,146653
5006,189008
179944,12226
116073,98446
190496,169719
58413,147532
122168,109318
88137,122924
161883,158676
70686,117683
108817,111166
31182,42215
21957,129136
94512,9533
121760,170966
104655,90461
66604,22194
109918,165102
97937,136022
122366,4566
15282,15603
28168,87388
77090,72829
86272,129610
69892,55436
27528,111605
162825,195723
51811,8702
148988,145258
126340,137103
145512,41629
175464,32794
103412,152735
190302,12544
79629,87646
142140,131306
197896,88678
63175,18245
35561,66574
65099,52056
157945,125490
171677,33523
45935,15535
78400,90997
52459,54847
1045,127959
80103,113758
49880,60484
88167,198682
111105,96403
175571,154063
156425,175021
12072,8115
69553,119160
149010,185917
168256,22556
179920,159382
119586,48333
183210,170036
50816,29512
33294,117957
101354,146617
95935,88491
119955,161258
189749,148170
90215,131104
63190,7212
180659,138379
164694,151864
93643,187019
65261,123723
102234,158147
66294,192677
53646,29065
54872,86696
25013,54944
102893,58374
153674,107353
169837,192242
109496,166814
173495,149409
151431,155174
181894,66803
4722,116475
114589,196214
1962,116184
132906,66367
324,165344
74521,14110
144211,197572
115905,55003
45773,62578
164639,146171
27288,128819
82518,3662
124651,123696
108252,171548
123288,117776
55256,178520
172355,175435
43951,66902
104636,152165
130883,56256
160626,124041
93282,198130
166868,108314
106877,77126
192775,157518
175996,38505
23526,90317
194091,4486
83575,9842
138936,122210
34233,11825
176096,176956
21147,156430
135654,174016
157175,77917
185981,92842
178064,170951
169648,145045
98186,49929
61937,117767
129464,177032
71237,175840
172621,35370
108672,160712
177750,61581
100453,82507
50323,72289
80186,137337
138476,23026
81818,146313
163395,167573
114293,36579
58185,102483
12253,101516
167755,40241
120062,59597
66522,112989
70507,143498
138695,91869
60983,27815
51594,182393
11734,81176
55043,20006
63595,154587
199841,183243
104232,30273
199689,5155
187993,129010
19882,25004
171467,175751
137792,19664
128429,67436
93402,113303
80192,143496
198657,12522
177776,10065
34223,60049
70956,66957
107345,20963
171432,106327
29537,155172
152881,41106
56229,79021
138203,158664
165409,116790
31121,26106
161742,67758
53884,169233
138908,132281
101130,109095
122683,10815
64629,64300
120499,45450
62867,5766
69441,188502
133486,189801
91991,191142
102160,118693
125318,97617
28096,7624
64576,197000
43531,21327
97758,79589
91190,175100
99647,19264
40127,46102
47226,186996
33456,155937
199224,122207
74567,107763
51726,35599
56666,185367
193559,99378
37095,171798
151213,106158
23755,111892
184526,142379
50986,36663
166698,157614
149712,147994
4840,111725
111391,141623
22038,153662
67399,55946
70072,85528
148051,161287
23561,118964
133888,77027
85557,102258
123635,173349
168382,109693
95185,92638
105071,190246
197180,27746
7860,37601
176778,130542
148005,34121
109702,166309
190939,103883
106664,41530
64955,81499
66070,68002
75079,105978
193044,47968
181879,98509
112212,5315
193695,143528
35089,113179
66799,188786
89686,66078
11049,95052
131131,169968
169635,30375
65599,187250
4871,126166
193497,180281
57976,116824
112483,92943
143691,95127
38176,129956
144650,153649
177423,12648
138425,156621
101408,32737
165322,126574
161782,161328
5035,85420
84723,83550
165023,179351
128075,43662
167501,191458
60657,65222
83991,81220
125909,129896
158170,98772
50097,36017
89874,76977
92994,2417
2907,65253
12632,138817
117215,32109
11224,44141
126668,109943
126284,92808
83359,86548
164115,12262
45054,21363
25010,126900
78886,56382
38597,25635
107556,117433
126398,68289
9345,70155
10788,72260
14517,170306
162999,4268
57672,48957
70964,102892
162467,187867
24807,153128
179486,52270
160612,6118
183670,33851
46178,6214
136393,103343
140802,79229
129243,129734
59292,84823
25657,182102
48394,108820
163724,79402
112825,25272
129469,151613
132637,465
58631,100228
57955,78287
178960,148459
88544,157087
111858,23450
141352,48358
146919,18379
110385,58135
125648,79447
109291,67160
182336,113013
25250,5191
106858,112976
58374,67511
15882,173090
35962,16672
43291,72376
178453,152293
10602,146520
172430,24203
145987,20475
64121,144825
75137,134715
65456,23318
110210,135948
153623,169911
49501,81287
15192,79400
63774,33891
39548,119014
65815,119357
73415,133059
196137,50512
69233,123257
185065,157716
56258,109131
129548,77688
141378,151184
34759,78118
124620,192259
94004,14218
27441,121140
58694,172198
56211,136512
102795,100624
90569,24702
73449,4440
53356,167367
112984,53266
115709,90697
177764,81477
145386,160966
162769,175584
189160,12049
183997,110702
83007,156566
84529,20643
117767,1247
189600,141364
159285,121975
56836,172038
148584,190276
148650,17402
19640,84752
179706,55507
28203,37873
8286,173072
80400,44592
142693,80354
104668,192687
17853,1064
110748,79555
146406,130452
18264,124435
28911,100402
97083,52515
168056,60209
42640,146830
90168,158814
139244,44751
24981,15170
171379,25711
46278,147887
141587,83555
172450,123845
67780,115410
1496,29805
121956,184663
88485,137872
146949,94973
31579,36670
62537,52038
154378,192485
167684,159930
27423,188088
19468,27702
59068,171413
95495,43953
87883,186575
26026,121863
192532,74080
145096,3380
182854,148047
37310,40173
164487,60588
175871,163625
33908,192886
78242,57289
77158,74509
105240,55105
64662,178411
88066,119062
197303,122612
197473,158388
156891,108534
171784,137225
60911,7979
118012,56248
196227,184455
151577,129336
92013,9302
45570,121087
67454,59877
72515,27732
50329,139552
99249,5497
60417,138632
115755,94745
193716,57516
161426,80483
148114,124547
17939,59578
63345,7323
103920,190813
119505,98769
163046,180740
172356,119150
162426,121228
18454,41224
136664,30602
14005,37762
161968,129146
45131,84260
183143,127511
17714,67107
145051,165348
104609,6665
27478,14473
84341,39958
186482,121763
38374,143425
54086,53101
123043,11591
787,69079
92093,19816
149796,118180
135413,15711
117820,26568
155793,98921
172311,112384
80162,191298
117164,58122
87334,67057
155970,15619
68698,145960
111971,85428
21697,41993
82052,140566
27507,85035
88565,89584
15749,176104
172975,95309
176570,178126
144125,101314
130926,135719
13672,9831
178698,152217
39208,56971
153243,15228
106087,130656
133759,37894
138196,5561
166967,76548
121296,43377
42022,84249
35283,186235
116546,54215
47741,118595
141229,152528
65656,102649
85846,20624
65922,41551
121418,112567
51767,77536
171537,189341
114960,100582
138860,163535
94493,176891
37183,186973
80239,57199
48526,138248
22181,106746
138587,160522
146078,191339
173400,180237
166350,56413
194215,43253
135328,100908
18385,21396
130032,180209
153962,171796
127977,106637
199415,67134
17675,7609
106573,128468
30818,100657
163898,160941
50162,109091
83225,9035
117074,35183
191713,50307
102366,152489
32199,173474
112818,41891
142251,192619
139751,151546
188099,142927
3535,181158
89659,35259
114118,121928
98587,179611
185532,102904
174877,128962
48346,141127
58689,92712
197340,20354
119608,94913
3708,27918
100276,7705
105617,145031
150723,43746
10220,6253
176625,84438
87155,96600
150013,4453
10786,177453
21677,83751
93540,124021
134732,2534
3229,51637
122309,120172
76724,182058
106828,58880
29064,64474
155500,81605
66147,89046
189481,71821
192670,51063
44837,183809
31031,13897
147570,137165
89704,101123
83278,132652
75670,33552
